ncols         1
nrows         127306
xllcorner     0
yllcorner     0
cellsize      16
NODATA_value  -9999
3375366.52 3375366.52 3375366.52 3375366.52 3375366.52 3375366.52 3375366.52 3375366.52 3439903.41 3378346.97 3375366.52 3375366.52
3375366.52 3375366.52 3375366.52 3375366.52 3375366.52 3375366.52 3375366.52 3375366.52 3439903.41 3378346.97 3375366.52 3375366.52
3375366.52 3375366.52 3375366.52 3375366.52 3375366.52 3375366.52 3375366.52 3375366.52 3439903.41 3378346.97 3375366.52 3375366.52
3375366.52 3375366.52 3375366.52 3375366.52 3375366.52 3375366.52 3375366.52 3375366.52 3439903.41 3378346.97 3375366.52 3375366.52
3375366.52 3375366.52 3375366.52 3375366.52 3375366.52 3375366.52 3375366.52 3375366.52 3439903.41 3378346.97 3375366.52 3375366.52
3375366.52 3375366.52 3375366.52 3375366.52 3375366.52 3375366.52 3375366.52 3375366.52 3439903.41 3378346.97 3375366.52 3375366.52
3375366.52 3375366.52 3375366.52 3375366.52 3375366.52 3375366.52 3375366.52 3375366.52 3439903.41 3378346.97 3375366.52 3375366.52
3375366.52 3375366.52 3375366.52 3375366.52 3375366.52 3375366.52 3375366.52 3375366.52 3439903.41 3378346.97 3375366.52 3375366.52
3375366.52 3375366.52 3375366.52 3375366.52 3375366.52 3375366.52 3375366.52 3375366.52 3439903.41 3378346.97 3375366.52 3375366.52
3375366.52 3375366.52 3375366.52 3375366.52 3375366.52 3375366.52 3375366.52 3375366.52 3439903.41 3378346.97 3375366.52 3375366.52
3375366.52 3375366.52 3375366.52 3375366.52 3375366.52 3375366.52 3375366.52 3375366.52 3439903.41 3378346.97 3375366.52 3375366.52
3375366.52 3375366.52 3375366.52 3375366.52 3375366.52 3375366.52 3375366.52 3375366.52 3439903.41 3378346.97 3375366.52 3375366.52
3375366.52 3375366.52 3375366.52 3375366.52 3375366.52 3375366.52 3375366.52 3375366.52 3439903.41 3378346.97 3375366.52 3375366.52
3375366.52 3375366.52 3375366.52 3375366.52 3375366.52 3375366.52 3375366.52 3375366.52 3439903.41 3378346.97 3375366.52 3375366.52
3375366.52 3375366.52 3375366.52 3375366.52 3375366.52 3375366.52 3375366.52 3375366.52 3439903.41 3378346.97 3375366.52 3375366.52
3375366.52 3375366.52 3375366.52 3375366.52 3375366.52 3375366.52 3375366.52 3375366.52 3439903.41 3378346.97 3375366.52 3375366.52
3375366.52 3375366.52 3375366.52 3375366.52 3375366.52 3375366.52 3375366.52 3375366.52 3439903.41 3378346.97 3375366.52 3375366.52
3375366.52 3375366.52 3375366.52 3375366.52 3375366.52 3375366.52 3375366.52 3375366.52 3439903.41 3378346.97 3375366.52 3375366.52
3375366.52 3375366.52 3375366.52 3375366.52 3375366.52 3375366.52 3375366.52 3375366.52 3439903.41 3378346.97 3375366.52 3375366.52
3375366.52 3375366.52 3375366.52 3375366.52 3375366.52 3375366.52 3375366.52 3375366.52 3439903.41 3378346.97 3375366.52 3375366.52
3375366.52 3375366.52 3375366.52 3375366.52 3375366.52 3375366.52 3375366.52 3375366.52 3439903.41 3378346.97 3375366.52 3375366.52
3375366.52 3375366.52 3375366.52 3375366.52 3375366.52 3375366.52 3375366.52 3375366.52 3439903.41 3378346.97 3375366.52 3375366.52
3375366.52 3375366.52 3375366.52 3375366.52 3375366.52 3375366.52 3375366.52 3375366.52 3439903.41 3378346.97 3375366.52 3375366.52
3375366.52 3375366.52 3375366.52 3375366.52 3375366.52 3375366.52 3375366.52 3375366.52 3439903.41 3378346.97 3375366.52 3375366.52
3375366.52 3375366.52 3375366.52 3375366.52 3375366.52 3375366.52 3375366.52 3375366.52 3439903.41 3378346.97 3375366.52 3375366.52
3375366.52 3375366.52 3375366.52 3375366.52 3375366.52 3375366.52 3375366.52 3375366.52 3439903.41 3378346.97 3375366.52 3375366.52
3375366.52 3375366.52 3375366.52 3375366.52 3375366.52 3375366.52 3375366.52 3375366.52 3439903.41 3378346.97 3375366.52 3375366.52
