time;t_mean;t_min;t_max;GlobR;hpa;rainfall;lon;lat;PH2O_kpa;radiation;PAR;esa;vpd;rh;Precsum_a;lamposumma_v;wind_speed;aika;vuosi;kk;paiva;longitude;latitude
2011-08-19;13.3;11.0;16.9;6848.0;14.38;4.2;3445000;7215000;1.4380000000000002;6847.999999999999;39.629629629629626;1.5262608083093219;0.0882608083093217;94.2171870083534;422.3000000000001;1035.7999999999997;2.0;20110819;2011;8;19;3445462.033463862;7214079.106267728
2011-08-20;14.4;12.4;18.4;10625.0;13.05;0.0;3445000;7215000;1.3050000000000002;10625.0;61.48726851851852;1.6393239412683795;0.3343239412683794;79.60598678198369;422.3000000000001;1045.1999999999998;2.0;20110820;2011;8;20;3445462.033463862;7214079.106267728
2011-08-21;14.8;10.8;19.4;13818.0;12.29;0.3;3445000;7215000;1.229;13817.999999999998;79.96527777777777;1.6822288283036793;0.45322882830367917;73.05783727647179;422.60000000000014;1054.9999999999998;2.0;20110821;2011;8;21;3445462.033463862;7214079.106267728
2011-08-22;15.5;11.5;19.7;11562.0;14.57;4.9;3445000;7215000;1.457;11562.000000000002;66.90972222222223;1.7596941250149196;0.30269412501491955;82.79848067275027;427.5000000000001;1065.4999999999998;2.0;20110822;2011;8;22;3445462.033463862;7214079.106267728
2011-08-23;15.0;12.2;18.3;7649.0;14.37;2.5;3445000;7215000;1.437;7649.0;44.2650462962963;1.70404945379493;0.26704945379492995;84.32853851745858;430.0000000000001;1075.4999999999998;2.0;20110823;2011;8;23;3445462.033463862;7214079.106267728
2011-08-24;14.6;11.7;18.5;16140.0;15.06;0.8;3445000;7215000;1.5060000000000002;16139.999999999998;93.40277777777777;1.6606544501194427;0.15465445011944245;90.68713842856839;430.8000000000001;1085.0999999999997;2.0;20110824;2011;8;24;3445462.033463862;7214079.106267728
2011-08-25;13.6;7.9;20.0;11370.0;14.2;0.2;3445000;7215000;1.42;11370.0;65.79861111111111;1.5563936921575303;0.1363936921575304;91.23655583771634;431.0000000000001;1093.6999999999996;2.0;20110825;2011;8;25;3445462.033463862;7214079.106267728
2011-08-26;15.9;13.7;19.2;5383.0;16.54;4.8;3445000;7215000;1.654;5383.0;31.15162037037037;1.8053542880870268;0.1513542880870269;91.6163664336819;435.8000000000001;1104.5999999999997;2.0;20110826;2011;8;26;3445462.033463862;7214079.106267728
2011-08-27;17.2;14.8;19.3;5076.0;18.2;0.3;3445000;7215000;1.82;5076.0;29.375;1.9610278101311807;0.1410278101311806;92.80847474969022;436.10000000000014;1116.7999999999997;2.0;20110827;2011;8;27;3445462.033463862;7214079.106267728
2011-08-28;19.2;15.3;24.6;12659.0;18.68;4.9;3445000;7215000;1.868;12659.0;73.25810185185185;2.2235817183830737;0.3555817183830736;84.00860578033343;441.0000000000001;1130.9999999999998;2.0;20110828;2011;8;28;3445462.033463862;7214079.106267728
