ncols         1
nrows         127306
xllcorner     0
yllcorner     0
cellsize      16
NODATA_value  -9999
60 60 35 35 30 30 40 40 50 50 65 65
60 60 35 35 40 40 65 65 50 50 65 65
60 60 30 30 35 35 75 75 50 50 65 65
60 60 60 60 40 40 70 70 50 50 65 65
40 40 30 30 -9999 -9999 65 65 50 50 65 65
45 45 25 25 -9999 -9999 65 65 50 50 65 65
45 45 -9999 -9999 -9999 -9999 -9999 -9999 50 50 65 65
45 45 -9999 -9999 -9999 -9999 -9999 -9999 50 50 65 65
40 40 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 65 65
40 40 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 65 65
40 40 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 65 65
45 45 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 65 65
45 45 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 70 70
50 50 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 70 70
50 50 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 70 70
50 50 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
50 50 50 50 50 50 50 50 50 50 50 50
50 50 50 50 50 50 50 50 50 50 50 50
50 50 50 50 50 50 50 50 50 50 50 50
50 50 50 50 50 50 50 50 50 50 50 50
50 50 50 50 50 50 50 50 50 50 50 50
50 50 50 50 50 50 50 50 50 50 50 50
50 50 50 50 50 50 50 50 50 50 50 50
50 50 50 50 50 50 50 50 50 50 50 50
50 50 50 50 50 50 50 50 50 50 50 50
50 50 50 50 50 50 50 50 50 50 50 50
50 50 50 50 50 50 50 50 50 50 50 50
50 50 50 50 50 50 50 50 50 50 50 50
50 50 50 50 50 50 50 50 50 50 50 50
50 50 50 50 50 50 50 50 50 50 50 50
50 50 50 50 50 50 50 50 50 50 50 50
50 50 50 50 50 50 50 50 50 50 50 50
60 60 35 35 30 30 40 40 50 50 65 65
60 60 35 35 40 40 65 65 50 50 65 65
60 60 30 30 35 35 75 75 50 50 65 65
60 60 60 60 40 40 70 70 50 50 65 65
40 40 30 30 -9999 -9999 65 65 50 50 65 65
45 45 25 25 -9999 -9999 65 65 50 50 65 65
45 45 -9999 -9999 -9999 -9999 -9999 -9999 50 50 65 65
45 45 -9999 -9999 -9999 -9999 -9999 -9999 50 50 65 65
40 40 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 65 65
40 40 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 65 65
40 40 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 65 65
45 45 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 65 65
45 45 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 70 70
50 50 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 70 70
50 50 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 70 70
50 50 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
60 60 35 35 30 30 40 40 50 50 65 65
60 60 35 35 40 40 65 65 50 50 65 65
60 60 30 30 35 35 75 75 50 50 65 65
60 60 60 60 40 40 70 70 50 50 65 65
40 40 30 30 -9999 -9999 65 65 50 50 65 65
45 45 25 25 -9999 -9999 65 65 50 50 65 65
45 45 -9999 -9999 -9999 -9999 -9999 -9999 50 50 65 65
45 45 -9999 -9999 -9999 -9999 -9999 -9999 50 50 65 65
40 40 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 65 65
40 40 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 65 65
40 40 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 65 65
45 45 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 65 65
45 45 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 70 70
50 50 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 70 70
50 50 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 70 70
50 50 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
60 60 35 35 30 30 40 40 50 50 65 65
60 60 35 35 40 40 65 65 50 50 65 65
60 60 30 30 35 35 75 75 50 50 65 65
60 60 60 60 40 40 70 70 50 50 65 65
40 40 30 30 -9999 -9999 65 65 50 50 65 65
45 45 25 25 -9999 -9999 65 65 50 50 65 65
45 45 -9999 -9999 -9999 -9999 -9999 -9999 50 50 65 65
45 45 -9999 -9999 -9999 -9999 -9999 -9999 50 50 65 65
40 40 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 65 65
40 40 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 65 65
40 40 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 65 65
45 45 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 65 65
45 45 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 70 70
50 50 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 70 70
50 50 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 70 70
50 50 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999
60 60 35 35 30 30 40 40 50 50 65 65
60 60 35 35 40 40 65 65 50 50 65 65
60 60 30 30 35 35 75 75 50 50 65 65
60 60 60 60 40 40 70 70 50 50 65 65
40 40 30 30 -9999 -9999 65 65 50 50 65 65
45 45 25 25 -9999 -9999 65 65 50 50 65 65
