date,site,plot,manual_min,manual_max,manual_median,manual_pred_min,manual_pred_max,manual_pred_mean
2014-09-10,Lintupirtti,1,0.13,0.55,0.28,0.26785714285714285,0.45125,0.35955357142857136
2014-09-10,Lintupirtti,2,0.33,0.77,0.56,0.385,0.56625,0.44875
2014-09-10,Lintupirtti,3,0.26,0.57,0.36,0.2914285714285714,0.473125,0.35547619047619045
2014-09-10,Lintupirtti,4,0.18,0.4,0.36,0.2835714285714286,0.46625,0.34827380952380954
2014-09-10,Lintupirtti,5,0.55,0.67,,0.51,0.76375,0.6083333333333334
2014-09-10,Lintupirtti,6,0.43,0.62,0.505,0.37857142857142856,0.5564285714285714,0.4419047619047618
2014-09-10,Lintupirtti,7,0.71,0.71,,0.5425,0.79625,0.6408333333333333
2014-09-10,Lintupirtti,8,0.5,0.7,0.595,0.5114285714285713,0.6892857142857143,0.5747619047619048
2014-09-10,Lintupirtti,9,0.46,0.91,0.72,0.5421428571428571,0.54875,0.5454464285714287
2014-09-10,Lintupirtti,10,0.15,0.41,0.32,0.2814285714285714,0.4592857142857143,0.34476190476190477
2014-09-10,Lintupirtti,11,0.35,0.83,0.51,0.36857142857142855,0.5464285714285714,0.43190476190476185
2014-09-10,Lintupirtti,12,0.43,0.7,0.65,0.4907142857142857,0.6685714285714286,0.554047619047619
2014-09-10,Lintupirtti,13,0.04,0.46,0.39,0.40214285714285714,0.5678571428571428,0.485
2014-09-10,Lintupirtti,14,0.15,0.59,0.27,0.275,0.4283333333333333,0.3277777777777778
2014-09-10,Lintupirtti,15,0.26,0.5,0.475,0.33125,0.51,0.39517857142857143
2014-09-10,Lintupirtti,16,0.18,0.4,0.215,0.21714285714285717,0.3725,0.27126984126984127
2014-09-18,Lintupirtti,1,0.18,0.53,0.33,0.30785714285714283,0.38125,0.3445535714285714
2014-09-18,Lintupirtti,2,0.38,0.64,0.49,0.425,0.49625,0.45541666666666664
2014-09-18,Lintupirtti,3,0.31,0.54,0.35,0.3314285714285714,0.403125,0.36214285714285716
2014-09-18,Lintupirtti,4,0.25,0.41,0.37,0.3235714285714286,0.39625,0.3549404761904762
2014-09-18,Lintupirtti,5,0.6,0.64,,0.55,0.69375,0.615
2014-09-18,Lintupirtti,6,0.43,0.64,0.455,0.41857142857142854,0.4864285714285714,0.44857142857142857
2014-09-18,Lintupirtti,7,0.73,0.73,,0.5825,0.72625,0.6475
2014-09-18,Lintupirtti,8,0.51,0.69,0.64,0.5514285714285714,0.6192857142857143,0.5814285714285714
2014-09-18,Lintupirtti,9,0.52,0.9,0.65,0.5821428571428572,0.59875,0.5904464285714286
2014-09-18,Lintupirtti,10,0.19,0.42,0.35,0.3214285714285714,0.3892857142857143,0.35142857142857137
2014-09-18,Lintupirtti,11,0.41,0.55,0.45,0.40857142857142853,0.47642857142857137,0.43857142857142856
2014-09-18,Lintupirtti,12,0.51,0.78,0.61,0.5307142857142857,0.5985714285714285,0.5607142857142857
2014-09-18,Lintupirtti,13,0.11,0.51,0.43,0.4521428571428572,0.49785714285714283,0.475
2014-09-18,Lintupirtti,14,0.22,0.53,0.33,0.315,0.3583333333333333,0.33444444444444443
2014-09-18,Lintupirtti,15,0.32,0.6,0.46,0.37125,0.44,0.4018452380952381
2014-09-18,Lintupirtti,16,0.21,0.46,0.28,0.2571428571428572,0.3025,0.2779365079365079
2014-09-25,Lintupirtti,1,0.21,0.51,0.36,0.27785714285714286,0.34125,0.30955357142857143
2014-09-25,Lintupirtti,2,0.4,0.57,0.47,0.395,0.475,0.4420833333333334
2014-09-25,Lintupirtti,3,0.33,0.53,0.37,0.30142857142857143,0.381875,0.3488095238095238
2014-09-25,Lintupirtti,4,0.26,0.42,0.35,0.2935714285714286,0.375,0.34160714285714283
2014-09-25,Lintupirtti,5,0.42,0.48,,0.52,0.65375,0.6016666666666667
2014-09-25,Lintupirtti,6,0.42,0.64,0.45,0.38857142857142857,0.4707142857142857,0.4352380952380952
2014-09-25,Lintupirtti,7,0.48,0.48,,0.5525,0.68625,0.6341666666666667
2014-09-25,Lintupirtti,8,0.51,0.67,0.625,0.5214285714285714,0.6035714285714286,0.5680952380952382
2014-09-25,Lintupirtti,9,0.54,0.9,0.61,0.5521428571428572,0.62875,0.5904464285714286
2014-09-25,Lintupirtti,10,0.21,0.43,0.37,0.2914285714285714,0.37357142857142855,0.338095238095238
2014-09-25,Lintupirtti,11,0.34,0.53,0.46,0.37857142857142856,0.4607142857142857,0.4252380952380952
2014-09-25,Lintupirtti,12,0.53,0.75,0.64,0.5007142857142857,0.5828571428571429,0.5473809523809524
2014-09-25,Lintupirtti,13,0.03,0.52,0.4,0.45785714285714285,0.48214285714285715,0.47
2014-09-25,Lintupirtti,14,0.14,0.52,0.25,0.285,0.36,0.32111111111111107
2014-09-25,Lintupirtti,15,0.22,0.49,0.4,0.34125,0.4242857142857143,0.3885119047619047
2014-09-25,Lintupirtti,16,0.11,0.34,0.22,0.22714285714285715,0.3041666666666667,0.26460317460317456
2014-10-02,Lintupirtti,1,0.06,0.35,0.17,0.18785714285714283,0.23125,0.20928571428571427
2014-10-02,Lintupirtti,2,0.2,0.47,0.37,0.27625,0.34625,0.303125
2014-10-02,Lintupirtti,3,0.17,0.47,0.21,0.191875,0.253125,0.21973214285714285
2014-10-02,Lintupirtti,4,0.08,0.33,0.22,0.185,0.24625,0.21089285714285716
2014-10-02,Lintupirtti,5,0.33,0.51,0.48,0.43,0.54375,0.4716666666666666
2014-10-02,Lintupirtti,6,0.28,0.5,0.32,0.2807142857142857,0.3364285714285714,0.3020535714285714
2014-10-02,Lintupirtti,7,0.49,0.72,0.53,0.4625,0.57625,0.50625
2014-10-02,Lintupirtti,8,0.29,0.59,0.46,0.4125,0.4692857142857143,0.43169642857142854
2014-10-02,Lintupirtti,9,0.35,0.88,0.5,0.43625,0.46214285714285713,0.4457142857142858
2014-10-02,Lintupirtti,10,0.09,0.21,0.19,0.18357142857142858,0.23928571428571427,0.20982142857142858
2014-10-02,Lintupirtti,11,0.21,0.41,0.27,0.2707142857142857,0.3264285714285714,0.2895535714285714
2014-10-02,Lintupirtti,12,0.26,0.71,0.41,0.36625,0.44857142857142857,0.4045982142857143
2014-10-02,Lintupirtti,13,0.23,0.38,0.31,0.29214285714285715,0.36,0.33333333333333337
2014-10-02,Lintupirtti,14,0.09,0.39,0.21,0.17,0.24,0.2033333333333333
2014-10-02,Lintupirtti,15,0.16,0.42,0.25,0.23,0.29,0.25138392857142855
2014-10-02,Lintupirtti,16,0.06,0.29,0.15,0.11416666666666668,0.1733333333333333,0.1442857142857143
2014-10-10,Lintupirtti,13,0.02,0.41,0.345,0.26785714285714285,0.31214285714285717,0.29
2014-10-10,Lintupirtti,14,0.12,0.42,0.24,0.12833333333333333,0.23,0.18277777777777776
2014-10-10,Lintupirtti,15,0.18,0.43,0.28,0.21,0.28625,0.2501785714285714
2014-10-10,Lintupirtti,16,0.09,0.33,0.17,0.0725,0.17214285714285715,0.12626984126984125
2014-10-15,Lintupirtti,1,0.06,0.36,0.19,0.15125,0.22285714285714284,0.18705357142857143
2014-10-15,Lintupirtti,2,0.17,0.36,0.29,0.26625,0.34,0.30375
2014-10-15,Lintupirtti,3,0.16,0.4,0.2,0.173125,0.2464285714285714,0.21047619047619048
2014-10-15,Lintupirtti,4,0.09,0.31,0.2,0.16625,0.23857142857142857,0.20327380952380952
2014-10-15,Lintupirtti,5,,,,0.46125,0.465,0.4633333333333334
2014-10-15,Lintupirtti,6,,,,0.25642857142857145,0.3335714285714285,0.29690476190476184
2014-10-15,Lintupirtti,7,,,,0.49375,0.4975,0.49583333333333335
2014-10-15,Lintupirtti,8,,,,0.3892857142857143,0.4664285714285714,0.4297619047619048
2014-10-15,Lintupirtti,9,0.35,0.84,0.42,0.45875,0.49714285714285716,0.4779464285714286
2014-10-15,Lintupirtti,10,,,,0.15928571428571428,0.23642857142857143,0.19976190476190478
2014-10-15,Lintupirtti,11,,,,0.2464285714285714,0.32357142857142857,0.2869047619047619
2014-10-15,Lintupirtti,12,,,,0.36857142857142855,0.4457142857142857,0.40904761904761905
2014-10-21,Lintupirtti,1,0.08,0.41,0.21,0.18125,0.24875,0.2226190476190476
2014-10-21,Lintupirtti,2,0.18,0.34,0.26,0.29625,0.355,0.323125
2014-10-21,Lintupirtti,3,0.16,0.38,0.21,0.203125,0.2625,0.23973214285714284
2014-10-21,Lintupirtti,4,0.11,0.32,0.22,0.19625,0.25357142857142856,0.23089285714285715
2014-10-21,Lintupirtti,5,0.37,0.55,0.52,0.48,0.49375,0.485
2014-10-21,Lintupirtti,6,0.27,0.56,0.3,0.2864285714285714,0.34857142857142853,0.3220535714285714
2014-10-21,Lintupirtti,7,0.5,0.66,0.53,0.5125,0.5525,0.52625
2014-10-21,Lintupirtti,8,0.33,0.52,0.45,0.4192857142857143,0.4814285714285714,0.45169642857142855
2014-10-21,Lintupirtti,9,0.37,0.83,0.45,0.47625,0.5121428571428571,0.48904761904761906
2014-10-21,Lintupirtti,10,0.04,0.27,0.21,0.18928571428571428,0.255,0.22982142857142857
2014-10-21,Lintupirtti,11,0.23,0.44,0.29,0.2764285714285714,0.3385714285714285,0.3095535714285714
2014-10-21,Lintupirtti,12,0.34,0.6,0.42,0.3985714285714285,0.4607142857142857,0.4245982142857143
2014-10-21,Lintupirtti,13,0.04,0.43,0.36,0.2978571428571428,0.4,0.3433333333333334
2014-10-21,Lintupirtti,14,0.14,0.44,0.26,0.15833333333333333,0.28,0.22333333333333333
2014-10-21,Lintupirtti,15,0.19,0.44,0.28,0.24,0.30125,0.27138392857142857
2014-10-21,Lintupirtti,16,0.11,0.35,0.19,0.1025,0.21333333333333332,0.1642857142857143
2015-06-01,Havusuo,1,0.19,0.36,0.32,0.36045454545454547,0.36045454545454547,0.36045454545454547
2015-06-01,Havusuo,2,0.05,0.4,0.19,0.2068181818181818,0.24727272727272726,0.22704545454545452
2015-06-01,Havusuo,3,0.22,0.37,0.32,0.2786363636363636,0.3190909090909091,0.29886363636363633
2015-06-01,Havusuo,4,0.12,0.37,0.23,0.18954545454545454,0.18954545454545454,0.18954545454545454
2015-06-01,Sinilammenneva,1,0.23,0.5,0.35,0.315125,0.378125,0.3544583333333333
2015-06-01,Sinilammenneva,2,0.4,0.55,0.47,0.40700000000000003,0.462,0.43450000000000005
2015-06-01,Sinilammenneva,3,0.27,0.44,0.35,0.3295,0.3925,0.36883333333333335
2015-06-01,Sinilammenneva,4,0.25,0.58,0.35,0.29125,0.35424999999999995,0.3305833333333333
2015-06-01,Sinilammenneva,5,0.26,0.4,0.34,0.285,0.348,0.3165
2015-06-01,Sinilammenneva,6,0.21,0.48,0.29,0.24725000000000003,0.31024999999999997,0.2865833333333333
2015-06-01,Sinilammenneva,7,0.24,0.47,0.33,0.306375,0.369375,0.34570833333333334
2015-06-01,Sinilammenneva,8,0.16,0.48,0.33,0.385,0.39299999999999996,0.389
2015-06-01,Vaarajoki,1,0.36,0.5,0.415,0.4182352941176471,0.42375,0.42099264705882355
2015-06-01,Vaarajoki,2,0.3,0.47,0.39,0.36208333333333337,0.36208333333333337,0.36208333333333337
2015-06-01,Vaarajoki,3,0.31,0.47,0.35,0.3678125,0.3795454545454545,0.37367897727272725
2015-06-01,Vaarajoki,4,0.19,0.37,0.28,0.2728125,0.29772727272727273,0.28526988636363637
2015-06-01,Vaarajoki,5,0.15,0.45,0.33,0.35791666666666666,0.35791666666666666,0.35791666666666666
2015-06-01,Vaarajoki,6,0.39,0.56,0.46,0.48583333333333334,0.4914705882352941,0.4886519607843137
2015-06-05,Lintupirtti,1,0.01,0.21,0.105,0.00625,0.13785714285714287,0.07428571428571427
2015-06-05,Lintupirtti,2,0.04,0.19,0.12,0.12125,0.255,0.185625
2015-06-05,Lintupirtti,3,0.03,0.55,0.1,0.028125,0.16142857142857142,0.10223214285714284
2015-06-05,Lintupirtti,4,0.02,0.21,0.075,0.02125,0.15357142857142858,0.09339285714285715
2015-06-05,Lintupirtti,5,0.28,0.45,0.35,0.31875,0.38,0.35833333333333334
2015-06-05,Lintupirtti,6,0.06,0.29,0.14,0.11142857142857142,0.24857142857142858,0.18455357142857143
2015-06-05,Lintupirtti,7,0.35,0.46,0.4,0.35125,0.4125,0.38875
2015-06-05,Lintupirtti,8,0.07,0.43,0.23,0.24428571428571427,0.3814285714285714,0.3141964285714286
2015-06-05,Lintupirtti,9,0.13,0.57,0.275,0.30625,0.41214285714285714,0.36404761904761906
2015-06-05,Lintupirtti,10,0.08,0.12,0.09,0.01428571428571427,0.1514285714285714,0.09232142857142858
2015-06-05,Lintupirtti,11,0.04,0.19,0.12,0.10142857142857142,0.23857142857142857,0.17205357142857142
2015-06-05,Lintupirtti,12,0.09,0.33,0.205,0.2235714285714286,0.3607142857142857,0.28709821428571425
2015-06-05,Lintupirtti,13,0.15,0.3,0.26,0.12285714285714286,0.23,0.19333333333333333
2015-06-05,Lintupirtti,14,,,,-0.016666666666666677,0.145,0.08583333333333332
2015-06-05,Lintupirtti,15,0.02,0.22,0.08,0.065,0.20125,0.13388392857142858
2015-06-05,Lintupirtti,16,0.07,0.07,,-0.0725,0.08714285714285715,0.026785714285714288
2015-06-18,Lintupirtti,1,0.02,0.21,0.1,0.00125,0.13785714285714287,0.06261904761904762
2015-06-18,Lintupirtti,2,0.01,0.14,0.105,0.11625,0.255,0.175625
2015-06-18,Lintupirtti,3,0.05,0.21,0.12,0.023125,0.16142857142857142,0.09223214285714285
2015-06-18,Lintupirtti,4,0.02,0.19,0.07,0.01625,0.15357142857142858,0.08339285714285716
2015-06-18,Lintupirtti,5,0.2,0.37,0.32,0.31375,0.38,0.355
2015-06-18,Lintupirtti,6,0.12,0.32,0.16,0.10642857142857143,0.24857142857142858,0.17455357142857142
2015-06-18,Lintupirtti,7,0.29,0.46,0.34,0.34625,0.4125,0.37875
2015-06-18,Lintupirtti,8,0.09,0.34,0.26,0.23928571428571427,0.3814285714285714,0.3041964285714286
2015-06-18,Lintupirtti,9,0.15,0.55,0.27,0.27625,0.41214285714285714,0.3523809523809524
2015-06-18,Lintupirtti,10,0.1,0.13,0.12,0.00928571428571427,0.1514285714285714,0.08232142857142857
2015-06-18,Lintupirtti,11,0.07,0.24,0.16,0.09642857142857142,0.23857142857142857,0.16205357142857144
2015-06-18,Lintupirtti,12,0.05,0.37,0.18,0.20625,0.3607142857142857,0.2770982142857143
2015-06-18,Lintupirtti,13,0.15,0.31,0.26,0.11785714285714287,0.22214285714285714,0.18
2015-06-18,Lintupirtti,14,0.02,0.33,0.13,-0.021666666666666678,0.145,0.07583333333333334
2015-06-18,Lintupirtti,15,0.01,0.22,0.06,0.06,0.20125,0.12388392857142858
2015-06-18,Lintupirtti,16,0.02,0.15,0.06,-0.0775,0.08714285714285715,0.016785714285714286
2015-06-25,Havusuo,1,0.14,0.38,0.28,0.27045454545454545,0.27045454545454545,0.27045454545454545
2015-06-25,Havusuo,2,0.05,0.31,0.15,0.15727272727272726,0.1668181818181818,0.16204545454545452
2015-06-25,Havusuo,3,0.13,0.33,0.22,0.22909090909090907,0.23863636363636365,0.23386363636363633
2015-06-25,Havusuo,4,0.02,0.27,0.14,0.14954545454545454,0.14954545454545454,0.14954545454545454
2015-06-25,Sinilammenneva,1,0.08,0.35,0.21,0.200125,0.21512499999999998,0.20779166666666668
2015-06-25,Sinilammenneva,2,0.25,0.39,0.3,0.292,0.307,0.2995
2015-06-25,Sinilammenneva,3,0.11,0.26,0.18,0.2145,0.22949999999999998,0.22216666666666668
2015-06-25,Sinilammenneva,4,0.14,0.21,0.16,0.17625,0.19125,0.18391666666666664
2015-06-25,Sinilammenneva,5,0.06,0.22,0.17,0.17800000000000002,0.185,0.1815
2015-06-25,Sinilammenneva,6,0.02,0.31,0.16,0.13225,0.14725,0.13991666666666666
2015-06-25,Sinilammenneva,7,0.06,0.33,0.18,0.191375,0.206375,0.19904166666666667
2015-06-25,Sinilammenneva,8,0.08,0.31,0.23,0.215,0.223,0.21899999999999997
2015-06-29,Vaarajoki,1,0.32,0.43,0.37,0.39375,0.3982352941176471,0.39599264705882353
2015-06-29,Vaarajoki,2,0.3,0.39,0.36,0.34208333333333335,0.34208333333333335,0.34208333333333335
2015-06-29,Vaarajoki,3,0.26,0.42,0.31,0.3478125,0.34954545454545455,0.3486789772727273
2015-06-29,Vaarajoki,4,0.19,0.31,0.25,0.2528125,0.26772727272727276,0.26026988636363635
2015-06-29,Vaarajoki,5,0.13,0.35,0.31,0.32791666666666663,0.32791666666666663,0.32791666666666663
2015-06-29,Vaarajoki,6,0.34,0.56,0.42,0.45583333333333337,0.47147058823529414,0.46365196078431375
2015-06-30,Rouvanlehto,1,0.3,0.49,0.42,0.48,0.48,0.48
2015-06-30,Rouvanlehto,2,0.32,0.59,0.38,0.4653333333333333,0.5253333333333333,0.4953333333333333
2015-06-30,Rouvanlehto,3,0.32,0.48,0.38,0.39333333333333337,0.45333333333333337,0.42333333333333334
2015-06-30,Rouvanlehto,4,0.22,0.4,0.37,0.2866666666666666,0.3466666666666666,0.31666666666666665
2015-06-30,Rouvanlehto,5,0.21,0.7,0.38,0.33333333333333337,0.39333333333333337,0.36333333333333334
2015-06-30,Rouvanlehto,6,0.27,0.58,0.37,0.31,0.31,0.31
2015-07-01,Lintupirtti,1,0.07,0.31,0.16,0.04125,0.22375,0.1526190476190476
2015-07-01,Lintupirtti,2,0.04,0.18,0.115,0.15625,0.31,0.258125
2015-07-01,Lintupirtti,3,0.07,0.27,0.16,0.063125,0.2375,0.17473214285714284
2015-07-01,Lintupirtti,4,0.05,0.42,0.11,0.05625,0.22375,0.16589285714285715
2015-07-01,Lintupirtti,5,0.29,0.54,0.495,0.35375,0.435,0.4066666666666666
2015-07-01,Lintupirtti,6,0.11,0.53,0.23,0.14642857142857144,0.3075,0.25705357142857144
2015-07-01,Lintupirtti,7,0.43,0.49,0.45,0.38625,0.5275,0.46125
2015-07-01,Lintupirtti,8,0.18,0.39,0.31,0.27928571428571425,0.4364285714285714,0.3866964285714286
2015-07-01,Lintupirtti,9,0.16,0.54,0.31,0.42875,0.46714285714285714,0.44904761904761903
2015-07-01,Lintupirtti,10,0.12,0.2,0.15,0.04928571428571427,0.23,0.16482142857142856
2015-07-01,Lintupirtti,11,0.08,0.26,0.22,0.13642857142857143,0.2935714285714286,0.24455357142857143
2015-07-01,Lintupirtti,12,0.12,0.4,0.23,0.25857142857142856,0.4157142857142857,0.3595982142857143
2015-07-01,Lintupirtti,13,0.02,0.39,0.315,0.15785714285714286,0.375,0.2716666666666667
2015-07-01,Lintupirtti,14,0.09,0.41,0.2,0.018333333333333323,0.255,0.15833333333333333
2015-07-01,Lintupirtti,15,0.09,0.29,0.15,0.1,0.25625,0.20638392857142857
2015-07-01,Lintupirtti,16,0.03,0.22,0.12,-0.0375,0.18833333333333332,0.09928571428571428
2015-07-13,Havusuo,1,0.23,0.38,0.32,0.33545454545454545,0.33545454545454545,0.33545454545454545
2015-07-13,Havusuo,2,0.09,0.35,0.18,0.2068181818181818,0.22227272727272726,0.21454545454545454
2015-07-13,Havusuo,3,0.2,0.33,0.3,0.2786363636363636,0.29409090909090907,0.2863636363636363
2015-07-13,Havusuo,4,0.1,0.35,0.205,0.18954545454545454,0.18954545454545454,0.18954545454545454
2015-07-13,Sinilammenneva,1,0.23,0.49,0.34,0.280125,0.368125,0.3344583333333333
2015-07-13,Sinilammenneva,2,0.44,0.57,0.46,0.37200000000000005,0.447,0.40950000000000003
2015-07-13,Sinilammenneva,3,0.25,0.44,0.34,0.2945,0.3825,0.34883333333333333
2015-07-13,Sinilammenneva,4,0.23,0.32,0.29,0.25625,0.34424999999999994,0.3105833333333333
2015-07-13,Sinilammenneva,5,0.16,0.3,0.25,0.325,0.33799999999999997,0.33149999999999996
2015-07-13,Sinilammenneva,6,0.14,0.37,0.29,0.21225000000000002,0.30024999999999996,0.26658333333333334
2015-07-13,Sinilammenneva,7,0.22,0.47,0.31,0.271375,0.359375,0.3257083333333333
2015-07-13,Sinilammenneva,8,0.16,0.48,0.37,0.295,0.38299999999999995,0.33899999999999997
2015-07-15,Lintupirtti,1,0.12,0.38,0.23,0.10125,0.27875,0.20928571428571427
2015-07-15,Lintupirtti,2,0.01,0.23,0.1,0.21625,0.365,0.318125
2015-07-15,Lintupirtti,3,0.11,0.32,0.2,0.123125,0.2925,0.23473214285714283
2015-07-15,Lintupirtti,4,0.09,0.29,0.12,0.11625,0.27875,0.22589285714285715
2015-07-15,Lintupirtti,5,0.41,0.59,0.55,0.41375,0.50125,0.4683333333333334
2015-07-15,Lintupirtti,6,0.22,0.47,0.33,0.20642857142857143,0.3625,0.3170535714285714
2015-07-15,Lintupirtti,7,0.45,0.51,0.46,0.44625,0.5825,0.52125
2015-07-15,Lintupirtti,8,0.25,0.46,0.41,0.3392857142857143,0.4914285714285714,0.44669642857142855
2015-07-15,Lintupirtti,9,0.18,0.54,0.37,0.49875,0.5221428571428571,0.5090476190476191
2015-07-15,Lintupirtti,10,0.05,0.27,0.18,0.10928571428571426,0.285,0.2248214285714286
2015-07-15,Lintupirtti,11,0.14,0.4,0.27,0.19642857142857142,0.34857142857142853,0.30455357142857137
2015-07-15,Lintupirtti,12,0.22,0.52,0.39,0.31857142857142856,0.4707142857142857,0.4195982142857143
2015-07-15,Lintupirtti,13,0.1,0.5,0.37,0.21785714285714286,0.43,0.33333333333333337
2015-07-15,Lintupirtti,14,0.14,0.44,0.25,0.07833333333333332,0.31,0.21833333333333332
2015-07-15,Lintupirtti,15,0.18,0.37,0.26,0.16,0.31125,0.26638392857142856
2015-07-15,Lintupirtti,16,0.12,0.31,0.21,0.0225,0.24333333333333332,0.15928571428571428
2015-08-03,Havusuo,1,0.14,0.25,0.21,0.24045454545454548,0.24045454545454548,0.24045454545454548
2015-08-03,Havusuo,2,0.06,0.27,0.14,0.09681818181818182,0.12727272727272726,0.11204545454545453
2015-08-03,Havusuo,3,0.14,0.29,0.23,0.16863636363636364,0.19909090909090907,0.18386363636363634
2015-08-03,Havusuo,4,0.01,0.24,0.11,0.07954545454545454,0.07954545454545454,0.07954545454545454
2015-08-03,Paroninkorpi,1,0.5,0.76,0.67,0.6502380952380952,0.7030952380952381,0.6745714285714286
2015-08-03,Paroninkorpi,2,0.59,0.77,0.73,0.7,0.7547368421052632,0.7242105263157894
2015-08-03,Paroninkorpi,3,0.56,0.8,0.67,0.6469047619047619,0.6997619047619048,0.671547619047619
2015-08-03,Paroninkorpi,4,0.49,0.72,0.6,0.575,0.6278571428571429,0.5993333333333334
2015-08-03,Paroninkorpi,5,0.53,0.8,0.63,0.6214285714285714,0.6742857142857143,0.6457619047619048
2015-08-03,Paroninkorpi,6,0.53,0.84,0.67,0.6583333333333333,0.7111904761904762,0.6858333333333334
2015-08-03,Paroninkorpi,7,0.49,0.88,0.71,0.6502380952380952,0.7030952380952381,0.6745714285714286
2015-08-03,Paroninkorpi,8,0.52,0.72,0.57,0.5816666666666667,0.6345238095238095,0.606
2015-08-03,Paroninkorpi,9,0.47,0.74,0.59,0.6016666666666667,0.6428571428571429,0.6204166666666667
2015-08-03,Paroninkorpi,10,0.47,0.63,0.58,0.545952380952381,0.5988095238095238,0.5678571428571428
2015-08-03,Paroninkorpi,11,0.53,0.78,0.63,0.5604761904761905,0.6133333333333334,0.5848095238095239
2015-08-03,Paroninkorpi,12,0.5,0.84,0.64,0.5909523809523809,0.6438095238095238,0.6152857142857142
2015-08-03,Paroninkorpi,13,0.47,0.76,0.67,0.5383333333333333,0.5911904761904762,0.5626666666666668
2015-08-03,Paroninkorpi,14,0.47,0.82,0.62,0.52,0.5728571428571428,0.5443333333333333
2015-08-03,Paroninkorpi,15,0.51,0.64,0.59,0.5371428571428571,0.5711904761904762,0.5543452380952381
2015-08-03,Sinilammenneva,1,0.18,0.45,0.29,0.248125,0.285125,0.26445833333333335
2015-08-03,Sinilammenneva,2,0.31,0.46,0.34,0.35200000000000004,0.377,0.36450000000000005
2015-08-03,Sinilammenneva,3,0.21,0.36,0.28,0.2625,0.2995,0.2788333333333334
2015-08-03,Sinilammenneva,4,0.17,0.25,0.24,0.22425,0.26125,0.24058333333333334
2015-08-03,Sinilammenneva,5,0.11,0.26,0.23,0.218,0.255,0.2365
2015-08-03,Sinilammenneva,6,0.09,0.3,0.2,0.18025,0.21725000000000003,0.19658333333333336
2015-08-03,Sinilammenneva,7,0.14,0.37,0.24,0.239375,0.276375,0.25570833333333337
2015-08-03,Sinilammenneva,8,0.15,0.4,0.3,0.263,0.275,0.26899999999999996
2015-08-07,Lintupirtti,1,0.09,0.36,0.21,0.14125,0.27375,0.21428571428571427
2015-08-07,Lintupirtti,2,0.04,0.23,0.11,0.25625,0.345,0.316875
2015-08-07,Lintupirtti,3,0.12,0.28,0.18,0.163125,0.2875,0.23348214285714286
2015-08-07,Lintupirtti,4,0.07,0.27,0.13,0.15625,0.27375,0.22464285714285714
2015-08-07,Lintupirtti,5,0.45,0.6,0.545,0.45375,0.48125,0.4683333333333334
2015-08-07,Lintupirtti,6,0.24,0.53,0.31,0.2464285714285714,0.3575,0.3158035714285714
2015-08-07,Lintupirtti,7,0.44,0.57,0.475,0.48625,0.5775,0.52
2015-08-07,Lintupirtti,8,0.31,0.51,0.41,0.3792857142857143,0.4775,0.4454464285714285
2015-08-07,Lintupirtti,9,0.24,0.55,0.41,0.47875,0.5021428571428571,0.49404761904761907
2015-08-07,Lintupirtti,10,0.01,0.23,0.16,0.14928571428571427,0.28,0.2235714285714286
2015-08-07,Lintupirtti,11,0.17,0.38,0.25,0.23642857142857143,0.3375,0.3033035714285714
2015-08-07,Lintupirtti,12,0.29,0.53,0.41,0.35857142857142854,0.4507142857142857,0.4183482142857143
2015-08-07,Lintupirtti,13,0.07,0.47,0.35,0.25785714285714284,0.425,0.3383333333333334
2015-08-07,Lintupirtti,14,0.12,0.42,0.22,0.11833333333333332,0.305,0.21708333333333332
2015-08-07,Lintupirtti,15,0.14,0.34,0.21,0.2,0.295,0.2651339285714286
2015-08-07,Lintupirtti,16,0.08,0.27,0.15,0.0625,0.2383333333333333,0.15803571428571428
2015-08-13,Lintupirtti,1,0.09,0.38,0.23,0.14125,0.26375,0.21095238095238095
2015-08-13,Lintupirtti,2,0.04,0.23,0.11,0.25625,0.345,0.319375
2015-08-13,Lintupirtti,3,0.12,0.28,0.18,0.163125,0.2775,0.23598214285714283
2015-08-13,Lintupirtti,4,0.09,0.28,0.14,0.15625,0.26375,0.22714285714285715
2015-08-13,Lintupirtti,5,0.45,0.61,0.535,0.45375,0.50125,0.475
2015-08-13,Lintupirtti,6,0.25,0.54,0.32,0.2464285714285714,0.3475,0.3183035714285714
2015-08-13,Lintupirtti,7,0.47,0.52,0.48,0.48625,0.5675,0.5225
2015-08-13,Lintupirtti,8,0.33,0.51,0.41,0.3792857142857143,0.4735714285714286,0.4479464285714285
2015-08-13,Lintupirtti,9,0.25,0.55,0.41,0.49125,0.5021428571428571,0.4973809523809524
2015-08-13,Lintupirtti,10,0.02,0.23,0.18,0.14928571428571427,0.27,0.2260714285714286
2015-08-13,Lintupirtti,11,0.18,0.38,0.27,0.23642857142857143,0.3307142857142857,0.3058035714285714
2015-08-13,Lintupirtti,12,0.31,0.57,0.44,0.35857142857142854,0.45285714285714285,0.4208482142857143
2015-08-13,Lintupirtti,13,0.07,0.49,0.35,0.25785714285714284,0.415,0.3416666666666666
2015-08-13,Lintupirtti,14,0.13,0.42,0.21,0.11833333333333332,0.295,0.21958333333333332
2015-08-13,Lintupirtti,15,0.15,0.36,0.23,0.2,0.2942857142857143,0.2676339285714286
2015-08-13,Lintupirtti,16,0.08,0.28,0.16,0.0625,0.22833333333333333,0.1605357142857143
