ncols         1
nrows         127306
xllcorner     0
yllcorner     0
cellsize      16
NODATA_value  -9999
0.687781735 0.687781735 0.687781735 0.687781735 0.687781735 0.687781735 0.687781735 0.687781735 0.687781735 0.687781735 0.687781735 0.687781735 0.687781735 0.687781735 0.687781735 0.687781735 0.687781735 0.687781735 0.687781735 0.687781735 0.687781735 0.687781735 0.687781735 0.687781735 0.687781735 0.687781735 0.687781735 0.687781735 0.687781735 0.687781735 0.687781735 0.687781735 0.687781735 0.687781735 0.687781735 0.687781735 0.687781735 0.687781735 0.687781735 0.687781735
0.679751381 0.679751381 0.679751381 0.679751381 0.679751381 0.679751381 0.679751381 0.679751381 0.679751381 0.679751381 0.679751381 0.679751381 0.679751381 0.679751381 0.679751381 0.679751381 0.679751381 0.679751381 0.679751381 0.679751381 0.679751381 0.679751381 0.679751381 0.679751381 0.679751381 0.679751381 0.679751381 0.679751381 0.679751381 0.679751381 0.679751381 0.679751381 0.679751381 0.679751381 0.679751381 0.679751381 0.679751381 0.679751381 0.679751381 0.679751381
0.706693972 0.706693972 0.706693972 0.706693972 0.706693972 0.706693972 0.706693972 0.706693972 0.706693972 0.706693972 0.706693972 0.706693972 0.706693972 0.706693972 0.706693972 0.706693972 0.706693972 0.706693972 0.706693972 0.706693972 0.706693972 0.706693972 0.706693972 0.706693972 0.706693972 0.706693972 0.706693972 0.706693972 0.706693972 0.706693972 0.706693972 0.706693972 0.706693972 0.706693972 0.706693972 0.706693972 0.706693972 0.706693972 0.706693972 0.706693972
0.696479885 0.696479885 0.696479885 0.696479885 0.696479885 0.696479885 0.696479885 0.696479885 0.696479885 0.696479885 0.696479885 0.696479885 0.696479885 0.696479885 0.696479885 0.696479885 0.696479885 0.696479885 0.696479885 0.696479885 0.696479885 0.696479885 0.696479885 0.696479885 0.696479885 0.696479885 0.696479885 0.696479885 0.696479885 0.696479885 0.696479885 0.696479885 0.696479885 0.696479885 0.696479885 0.696479885 0.696479885 0.696479885 0.696479885 0.696479885
0.68889617 0.68889617 0.68889617 0.68889617 0.68889617 0.68889617 0.68889617 0.68889617 0.68889617 0.68889617 0.68889617 0.68889617 0.68889617 0.68889617 0.68889617 0.68889617 0.68889617 0.68889617 0.68889617 0.68889617 0.68889617 0.68889617 0.68889617 0.68889617 0.68889617 0.68889617 0.68889617 0.68889617 0.68889617 0.68889617 0.68889617 0.68889617 0.68889617 0.68889617 0.68889617 0.68889617 0.68889617 0.68889617 0.68889617 0.68889617
0.663686946 0.663686946 0.663686946 0.663686946 0.663686946 0.663686946 0.663686946 0.663686946 0.663686946 0.663686946 0.663686946 0.663686946 0.663686946 0.663686946 0.663686946 0.663686946 0.663686946 0.663686946 0.663686946 0.663686946 0.663686946 0.663686946 0.663686946 0.663686946 0.663686946 0.663686946 0.663686946 0.663686946 0.663686946 0.663686946 0.663686946 0.663686946 0.663686946 0.663686946 0.663686946 0.663686946 0.663686946 0.663686946 0.663686946 0.663686946
0.640077096 0.640077096 0.640077096 0.640077096 0.640077096 0.640077096 0.640077096 0.640077096 0.640077096 0.640077096 0.640077096 0.640077096 0.640077096 0.640077096 0.640077096 0.640077096 0.640077096 0.640077096 0.640077096 0.640077096 0.640077096 0.640077096 0.640077096 0.640077096 0.640077096 0.640077096 0.640077096 0.640077096 0.640077096 0.640077096 0.640077096 0.640077096 0.640077096 0.640077096 0.640077096 0.640077096 0.640077096 0.640077096 0.640077096 0.640077096
0.692192247 0.692192247 0.692192247 0.692192247 0.692192247 0.692192247 0.692192247 0.692192247 0.692192247 0.692192247 0.692192247 0.692192247 0.692192247 0.692192247 0.692192247 0.692192247 0.692192247 0.692192247 0.692192247 0.692192247 0.692192247 0.692192247 0.692192247 0.692192247 0.692192247 0.692192247 0.692192247 0.692192247 0.692192247 0.692192247 0.692192247 0.692192247 0.692192247 0.692192247 0.692192247 0.692192247 0.692192247 0.692192247 0.692192247 0.692192247
0.68552874 0.68552874 0.68552874 0.68552874 0.68552874 0.68552874 0.68552874 0.68552874 0.68552874 0.68552874 0.68552874 0.68552874 0.68552874 0.68552874 0.68552874 0.68552874 0.68552874 0.68552874 0.68552874 0.68552874 0.68552874 0.68552874 0.68552874 0.68552874 0.68552874 0.68552874 0.68552874 0.68552874 0.68552874 0.68552874 0.68552874 0.68552874 0.68552874 0.68552874 0.68552874 0.68552874 0.68552874 0.68552874 0.68552874 0.68552874
0.5024026 0.5024026 0.5024026 0.5024026 0.5024026 0.5024026 0.5024026 0.5024026 0.5024026 0.5024026 0.5024026 0.5024026 0.5024026 0.5024026 0.5024026 0.5024026 0.5024026 0.5024026 0.5024026 0.5024026 0.5024026 0.5024026 0.5024026 0.5024026 0.5024026 0.5024026 0.5024026 0.5024026 0.5024026 0.5024026 0.5024026 0.5024026 0.5024026 0.5024026 0.5024026 0.5024026 0.5024026 0.5024026 0.5024026 0.5024026
